Ngày,Giờ,Mưa,Nhiệt độ,Độ ẩm,Bức xạ,Khí áp,T.độ gió,H. gió
20/06/2016,05:30,0.2,-,-,-,-,-,-
20/06/2016,05:40,0,-,-,-,-,-,-
20/06/2016,05:50,0,-,-,-,-,-,-
20/06/2016,06:00,0,25,95,0,1007.3,0,-
20/06/2016,06:10,0,-,-,-,-,-,-
20/06/2016,06:20,0,-,-,-,-,-,-
20/06/2016,06:30,0,-,-,-,-,-,-
20/06/2016,06:40,0,-,-,-,-,-,-
20/06/2016,06:50,0,-,-,-,-,-,-
20/06/2016,07:00,0,25.2,98,97,1007.4,0,-
20/06/2016,07:10,0,-,-,-,-,-,-
20/06/2016,07:20,0,-,-,-,-,-,-
20/06/2016,07:30,0,-,-,-,-,-,-
20/06/2016,07:40,0,-,-,-,-,-,-
20/06/2016,07:50,0,-,-,-,-,-,-
20/06/2016,08:00,0,26.5,91,478,1007.6,0.5,196
20/06/2016,08:10,0,-,-,-,-,-,-
20/06/2016,08:20,0,-,-,-,-,-,-
20/06/2016,08:30,0,-,-,-,-,-,-
20/06/2016,08:40,0,-,-,-,-,-,-
20/06/2016,08:50,0,-,-,-,-,-,-
20/06/2016,09:00,0,28.3,79,600,1008.4,0,-
20/06/2016,09:10,0,-,-,-,-,-,-
20/06/2016,09:20,0,-,-,-,-,-,-
20/06/2016,09:30,0,-,-,-,-,-,-
20/06/2016,09:40,0,-,-,-,-,-,-
20/06/2016,09:50,0,-,-,-,-,-,-
20/06/2016,10:00,0,29.7,72,720,1008.5,1.7,304
20/06/2016,10:10,0,-,-,-,-,-,-
20/06/2016,10:20,0,-,-,-,-,-,-
20/06/2016,10:30,0,-,-,-,-,-,-
20/06/2016,10:40,0,-,-,-,-,-,-
20/06/2016,10:50,0,-,-,-,-,-,-
20/06/2016,11:00,0,30.6,69,433,1008.8,1.2,281
20/06/2016,11:10,0,-,-,-,-,-,-
20/06/2016,11:20,0,-,-,-,-,-,-
20/06/2016,11:30,0,-,-,-,-,-,-
20/06/2016,11:40,0,-,-,-,-,-,-
20/06/2016,11:50,0,-,-,-,-,-,-
20/06/2016,12:00,0,31.1,66,632,1008.1,0.4,260
20/06/2016,12:10,0,-,-,-,-,-,-
20/06/2016,12:20,0,-,-,-,-,-,-
20/06/2016,12:30,0,-,-,-,-,-,-
20/06/2016,12:40,0,-,-,-,-,-,-
20/06/2016,12:50,0,-,-,-,-,-,-
20/06/2016,13:00,0,31.1,66,432,1006.7,0,-
20/06/2016,13:10,0,-,-,-,-,-,-
20/06/2016,13:20,0,-,-,-,-,-,-
20/06/2016,13:30,0,-,-,-,-,-,-
20/06/2016,13:40,0,-,-,-,-,-,-
20/06/2016,13:50,0,-,-,-,-,-,-
20/06/2016,14:00,0,31.2,67,342,1006.5,1.6,188
20/06/2016,14:10,0,-,-,-,-,-,-
20/06/2016,14:20,0,-,-,-,-,-,-
20/06/2016,14:30,0,-,-,-,-,-,-
20/06/2016,14:40,0,-,-,-,-,-,-
20/06/2016,14:50,0,-,-,-,-,-,-
20/06/2016,15:00,0,30.6,68,145,1005.7,1.1,170
20/06/2016,15:10,0,-,-,-,-,-,-
20/06/2016,15:20,0,-,-,-,-,-,-
20/06/2016,15:30,0,-,-,-,-,-,-
20/06/2016,15:40,0,-,-,-,-,-,-
20/06/2016,15:50,0,-,-,-,-,-,-
20/06/2016,16:00,0,29.5,76,0,1005.6,2,157
20/06/2016,16:10,0,-,-,-,-,-,-
20/06/2016,16:20,0,-,-,-,-,-,-
20/06/2016,16:30,6.4,-,-,-,-,-,-
20/06/2016,16:40,10.6,-,-,-,-,-,-
20/06/2016,16:50,7.8,-,-,-,-,-,-
20/06/2016,17:00,3.8,24.4,93,0,1006.5,2.6,177
20/06/2016,17:10,2.2,-,-,-,-,-,-
20/06/2016,17:20,2.6,-,-,-,-,-,-
20/06/2016,17:30,2.2,-,-,-,-,-,-
20/06/2016,17:40,1.6,-,-,-,-,-,-
20/06/2016,17:50,0.8,-,-,-,-,-,-
20/06/2016,18:00,0.6,24.8,96,0,1007,1.4,340
20/06/2016,18:10,1,-,-,-,-,-,-
20/06/2016,18:20,0.6,-,-,-,-,-,-
20/06/2016,18:30,0.2,-,-,-,-,-,-
20/06/2016,18:40,0,-,-,-,-,-,-
20/06/2016,18:50,0.2,-,-,-,-,-,-
20/06/2016,19:00,0,24.7,97,0,1007,0.8,229
20/06/2016,19:10,0,-,-,-,-,-,-
20/06/2016,19:20,0.2,-,-,-,-,-,-
20/06/2016,19:30,0,-,-,-,-,-,-
20/06/2016,19:40,0,-,-,-,-,-,-
20/06/2016,19:50,0,-,-,-,-,-,-
20/06/2016,20:00,0,25,98,0,1007.8,0,-
20/06/2016,20:10,0,-,-,-,-,-,-
20/06/2016,20:20,0,-,-,-,-,-,-
20/06/2016,20:30,0,-,-,-,-,-,-
20/06/2016,20:40,0,-,-,-,-,-,-
20/06/2016,20:50,0,-,-,-,-,-,-
20/06/2016,21:00,0,25,98,0,1008.3,1,185
20/06/2016,21:10,0,-,-,-,-,-,-
20/06/2016,21:20,0,-,-,-,-,-,-
20/06/2016,21:30,0,-,-,-,-,-,-
20/06/2016,21:40,0,-,-,-,-,-,-
20/06/2016,21:50,0,-,-,-,-,-,-
20/06/2016,22:00,0,24.9,98,0,1008.7,1.5,214
20/06/2016,22:10,0,-,-,-,-,-,-
20/06/2016,22:20,0,-,-,-,-,-,-
20/06/2016,22:30,0,-,-,-,-,-,-
20/06/2016,22:40,0,-,-,-,-,-,-
20/06/2016,22:50,0,-,-,-,-,-,-
20/06/2016,23:00,0,24.9,98,0,1008.8,0,-
20/06/2016,23:10,0,-,-,-,-,-,-
20/06/2016,23:20,0,-,-,-,-,-,-
20/06/2016,23:30,0,-,-,-,-,-,-
20/06/2016,23:40,0,-,-,-,-,-,-
20/06/2016,23:50,0,-,-,-,-,-,-
21/06/2016,00:00,0,24.8,97,0,1008.2,0,-
21/06/2016,00:10,0,-,-,-,-,-,-
21/06/2016,00:20,0,-,-,-,-,-,-
21/06/2016,00:30,0,-,-,-,-,-,-
21/06/2016,00:40,0,-,-,-,-,-,-
21/06/2016,00:50,0,-,-,-,-,-,-
21/06/2016,01:00,0,25,97,0,1007.9,0,-
21/06/2016,01:10,0,-,-,-,-,-,-
21/06/2016,01:20,0,-,-,-,-,-,-
21/06/2016,01:30,0,-,-,-,-,-,-
21/06/2016,01:40,0,-,-,-,-,-,-
21/06/2016,01:50,0,-,-,-,-,-,-
21/06/2016,02:00,0,25.3,98,0,1007.4,2.7,304
21/06/2016,02:10,0,-,-,-,-,-,-
21/06/2016,02:20,0,-,-,-,-,-,-
21/06/2016,02:30,0,-,-,-,-,-,-
21/06/2016,02:40,0,-,-,-,-,-,-
21/06/2016,02:50,0,-,-,-,-,-,-
21/06/2016,03:00,0,25.2,97,0,1007.2,2.8,323
21/06/2016,03:10,0,-,-,-,-,-,-
21/06/2016,03:20,0,-,-,-,-,-,-
21/06/2016,03:30,0,-,-,-,-,-,-
21/06/2016,03:40,0,-,-,-,-,-,-
21/06/2016,03:50,0,-,-,-,-,-,-
21/06/2016,04:00,0,25,96,0,1007.2,2.4,302
21/06/2016,04:10,0,-,-,-,-,-,-
21/06/2016,04:20,0,-,-,-,-,-,-
21/06/2016,04:30,0,-,-,-,-,-,-
21/06/2016,04:40,0,-,-,-,-,-,-
21/06/2016,04:50,0,-,-,-,-,-,-
21/06/2016,05:00,0,24.6,93,0,1006.8,0,-
21/06/2016,05:10,0,-,-,-,-,-,-
21/06/2016,05:20,0,-,-,-,-,-,-
21/06/2016,05:30,0,-,-,-,-,-,-
21/06/2016,05:40,0,-,-,-,-,-,-
21/06/2016,05:50,0,-,-,-,-,-,-
21/06/2016,06:00,0,24.9,93,27,1007.2,0,-
21/06/2016,06:10,0,-,-,-,-,-,-
21/06/2016,06:20,0,-,-,-,-,-,-
21/06/2016,06:30,0,-,-,-,-,-,-
21/06/2016,06:40,0,-,-,-,-,-,-
21/06/2016,06:50,0,-,-,-,-,-,-
21/06/2016,07:00,0,25.8,88,256,1007.9,0,-
21/06/2016,07:10,0,-,-,-,-,-,-
21/06/2016,07:20,0,-,-,-,-,-,-
21/06/2016,07:30,0,-,-,-,-,-,-
21/06/2016,07:40,0,-,-,-,-,-,-
21/06/2016,07:50,0,-,-,-,-,-,-
21/06/2016,08:00,0,26.4,87,524,1008.9,0,-
21/06/2016,08:10,0,-,-,-,-,-,-
21/06/2016,08:20,0,-,-,-,-,-,-
21/06/2016,08:30,0,-,-,-,-,-,-
21/06/2016,08:40,0,-,-,-,-,-,-
21/06/2016,08:50,0,-,-,-,-,-,-
21/06/2016,09:00,0,28,81,745,1009.4,1.3,309
21/06/2016,09:10,0,-,-,-,-,-,-
21/06/2016,09:20,0,-,-,-,-,-,-
21/06/2016,09:30,0,-,-,-,-,-,-
21/06/2016,09:40,0,-,-,-,-,-,-
21/06/2016,09:50,0,-,-,-,-,-,-
21/06/2016,10:00,0,28.9,75,880,1009,1.3,330
21/06/2016,10:10,0,-,-,-,-,-,-
21/06/2016,10:20,0,-,-,-,-,-,-
21/06/2016,10:30,0,-,-,-,-,-,-
21/06/2016,10:40,0,-,-,-,-,-,-
21/06/2016,10:50,0,-,-,-,-,-,-
21/06/2016,11:00,0,30.2,75,816,1008.8,2.3,313
21/06/2016,11:10,0,-,-,-,-,-,-
21/06/2016,11:20,0.2,-,-,-,-,-,-
21/06/2016,11:30,0,-,-,-,-,-,-
21/06/2016,11:40,0,-,-,-,-,-,-
21/06/2016,11:50,0,-,-,-,-,-,-
21/06/2016,12:00,0,31.3,69,230,1008.2,2.8,297
21/06/2016,12:10,0,-,-,-,-,-,-
21/06/2016,12:20,0,-,-,-,-,-,-
21/06/2016,12:30,0,-,-,-,-,-,-
21/06/2016,12:40,0,-,-,-,-,-,-
21/06/2016,12:50,0,-,-,-,-,-,-
21/06/2016,13:00,0,32.1,66,927,1007.3,3,285
21/06/2016,13:10,0,-,-,-,-,-,-
21/06/2016,13:20,0,-,-,-,-,-,-
21/06/2016,13:30,0,-,-,-,-,-,-
21/06/2016,13:40,0,-,-,-,-,-,-
21/06/2016,13:50,0,-,-,-,-,-,-
21/06/2016,14:00,0,32.3,63,783,1006.3,2.6,298
21/06/2016,14:10,0,-,-,-,-,-,-
21/06/2016,14:20,0,-,-,-,-,-,-
21/06/2016,14:30,0,-,-,-,-,-,-
21/06/2016,14:40,0,-,-,-,-,-,-
21/06/2016,14:50,0,-,-,-,-,-,-
21/06/2016,15:00,0,32.8,63,674,1005.7,3.5,295
21/06/2016,15:10,0,-,-,-,-,-,-
21/06/2016,15:20,0,-,-,-,-,-,-
21/06/2016,15:30,0,-,-,-,-,-,-
21/06/2016,15:40,0,-,-,-,-,-,-
21/06/2016,15:50,0,-,-,-,-,-,-
21/06/2016,16:00,0,31.4,65,182,1005.6,3.1,259
21/06/2016,16:10,0,-,-,-,-,-,-
21/06/2016,16:20,0,-,-,-,-,-,-
21/06/2016,16:30,0,-,-,-,-,-,-
21/06/2016,16:40,0,-,-,-,-,-,-
21/06/2016,16:50,0,-,-,-,-,-,-
21/06/2016,17:00,0,30.7,71,69,1006,3,213
21/06/2016,17:10,0,-,-,-,-,-,-
21/06/2016,17:20,0,-,-,-,-,-,-
21/06/2016,17:30,0,-,-,-,-,-,-
21/06/2016,17:40,0,-,-,-,-,-,-
21/06/2016,17:50,0,-,-,-,-,-,-
21/06/2016,18:00,0,27.1,86,0,1006.3,3.5,194
21/06/2016,18:10,0,-,-,-,-,-,-
21/06/2016,18:20,0,-,-,-,-,-,-
21/06/2016,18:30,0,-,-,-,-,-,-
21/06/2016,18:40,0,-,-,-,-,-,-
21/06/2016,18:50,0,-,-,-,-,-,-
21/06/2016,19:00,0,27,87,0,1006.7,2.1,195
21/06/2016,19:10,0,-,-,-,-,-,-
21/06/2016,19:20,0,-,-,-,-,-,-
21/06/2016,19:30,0,-,-,-,-,-,-
21/06/2016,19:40,0,-,-,-,-,-,-
21/06/2016,19:50,0,-,-,-,-,-,-
21/06/2016,20:00,0,26.6,89,0,1007.6,2.8,198
21/06/2016,20:10,0,-,-,-,-,-,-
21/06/2016,20:20,0,-,-,-,-,-,-
21/06/2016,20:30,0,-,-,-,-,-,-
21/06/2016,20:40,0,-,-,-,-,-,-
21/06/2016,20:50,0,-,-,-,-,-,-
21/06/2016,21:00,0,26.4,92,0,1008.5,2.7,207
21/06/2016,21:10,0,-,-,-,-,-,-
21/06/2016,21:20,0,-,-,-,-,-,-
21/06/2016,21:30,0,-,-,-,-,-,-
21/06/2016,21:40,0,-,-,-,-,-,-
21/06/2016,21:50,0,-,-,-,-,-,-
21/06/2016,22:00,0,26.3,93,0,1009.3,2.1,188
21/06/2016,22:10,0,-,-,-,-,-,-
21/06/2016,22:20,0,-,-,-,-,-,-
21/06/2016,22:30,0,-,-,-,-,-,-
21/06/2016,22:40,0,-,-,-,-,-,-
21/06/2016,22:50,0,-,-,-,-,-,-
21/06/2016,23:00,0,26.1,94,0,1009.2,2.2,188
21/06/2016,23:10,0,-,-,-,-,-,-
21/06/2016,23:20,0,-,-,-,-,-,-
21/06/2016,23:30,0,-,-,-,-,-,-
21/06/2016,23:40,0,-,-,-,-,-,-
21/06/2016,23:50,0,-,-,-,-,-,-
22/06/2016,00:00,0,25.9,96,0,1008.9,2.3,186
22/06/2016,00:10,0,-,-,-,-,-,-
22/06/2016,00:20,0,-,-,-,-,-,-
22/06/2016,00:30,0,-,-,-,-,-,-
22/06/2016,00:40,0,-,-,-,-,-,-
22/06/2016,00:50,0,-,-,-,-,-,-
22/06/2016,01:00,0,25.8,96,0,1008.3,2.3,197
22/06/2016,01:10,0,-,-,-,-,-,-
22/06/2016,01:20,0,-,-,-,-,-,-
22/06/2016,01:30,0,-,-,-,-,-,-
22/06/2016,01:40,0,-,-,-,-,-,-
22/06/2016,01:50,0,-,-,-,-,-,-
22/06/2016,02:00,0,25.6,95,0,1007.9,2,197
22/06/2016,02:10,0,-,-,-,-,-,-
22/06/2016,02:20,0,-,-,-,-,-,-
22/06/2016,02:30,0,-,-,-,-,-,-
22/06/2016,02:40,0,-,-,-,-,-,-
22/06/2016,02:50,0,-,-,-,-,-,-
22/06/2016,03:00,0,25.7,96,0,1007.8,1.4,209
22/06/2016,03:10,0,-,-,-,-,-,-
22/06/2016,03:20,0,-,-,-,-,-,-
22/06/2016,03:30,0,-,-,-,-,-,-
22/06/2016,03:40,0,-,-,-,-,-,-
22/06/2016,03:50,0,-,-,-,-,-,-
22/06/2016,04:00,0,25.7,96,0,1007.8,1.7,189
22/06/2016,04:10,0,-,-,-,-,-,-
22/06/2016,04:20,0,-,-,-,-,-,-
22/06/2016,04:30,0,-,-,-,-,-,-
22/06/2016,04:40,0,-,-,-,-,-,-
22/06/2016,04:50,0,-,-,-,-,-,-
22/06/2016,05:00,0,25.6,97,0,1007.7,2.3,180
22/06/2016,05:10,0,-,-,-,-,-,-
22/06/2016,05:20,0,-,-,-,-,-,-
22/06/2016,05:30,0,-,-,-,-,-,-
22/06/2016,05:40,0,-,-,-,-,-,-
22/06/2016,05:50,0,-,-,-,-,-,-
22/06/2016,06:00,0,25.6,97,0,1007.8,2.1,182
22/06/2016,06:10,0,-,-,-,-,-,-
22/06/2016,06:20,0,-,-,-,-,-,-
22/06/2016,06:30,0,-,-,-,-,-,-
22/06/2016,06:40,0,-,-,-,-,-,-
22/06/2016,06:50,0,-,-,-,-,-,-
22/06/2016,07:00,0,26.1,95,85,1008.4,2.5,191
22/06/2016,07:10,0,-,-,-,-,-,-
22/06/2016,07:20,0,-,-,-,-,-,-
22/06/2016,07:30,0,-,-,-,-,-,-
22/06/2016,07:40,0,-,-,-,-,-,-
22/06/2016,07:50,0,-,-,-,-,-,-
22/06/2016,08:00,0,27.1,91,370,1009,2.3,215
22/06/2016,08:10,0,-,-,-,-,-,-
22/06/2016,08:20,0,-,-,-,-,-,-
22/06/2016,08:30,0,-,-,-,-,-,-
22/06/2016,08:40,0,-,-,-,-,-,-
22/06/2016,08:50,0,-,-,-,-,-,-
22/06/2016,09:00,0,28.6,84,563,1009.2,3.5,220
22/06/2016,09:10,0,-,-,-,-,-,-
22/06/2016,09:20,0,-,-,-,-,-,-
22/06/2016,09:30,0,-,-,-,-,-,-
22/06/2016,09:40,0,-,-,-,-,-,-
22/06/2016,09:50,0,-,-,-,-,-,-
22/06/2016,10:00,0,30,76,422,1009.4,2.4,240
22/06/2016,10:10,0,-,-,-,-,-,-
22/06/2016,10:20,0,-,-,-,-,-,-
22/06/2016,10:30,0,-,-,-,-,-,-
22/06/2016,10:40,0,-,-,-,-,-,-
22/06/2016,10:50,0,-,-,-,-,-,-
22/06/2016,11:00,0,31.1,69,1004,1009.4,5.1,229
22/06/2016,11:10,0,-,-,-,-,-,-
22/06/2016,11:20,0,-,-,-,-,-,-
22/06/2016,11:30,0,-,-,-,-,-,-
22/06/2016,11:40,0,-,-,-,-,-,-
22/06/2016,11:50,0,-,-,-,-,-,-
22/06/2016,12:00,0,31.5,68,1064,1008.7,4.4,227
22/06/2016,12:10,0,-,-,-,-,-,-
22/06/2016,12:20,0,-,-,-,-,-,-
22/06/2016,12:30,0,-,-,-,-,-,-
22/06/2016,12:40,0,-,-,-,-,-,-
22/06/2016,12:50,0,-,-,-,-,-,-
22/06/2016,13:00,0,30.6,70,1188,1008.1,6.7,230
22/06/2016,13:10,0,-,-,-,-,-,-
22/06/2016,13:20,0,-,-,-,-,-,-
22/06/2016,13:30,0,-,-,-,-,-,-
22/06/2016,13:40,0,-,-,-,-,-,-
22/06/2016,13:50,0,-,-,-,-,-,-
22/06/2016,14:00,0,30.1,71,558,1007.2,4.6,207
22/06/2016,14:10,0,-,-,-,-,-,-
22/06/2016,14:20,0,-,-,-,-,-,-
22/06/2016,14:30,0,-,-,-,-,-,-
22/06/2016,14:40,0,-,-,-,-,-,-
22/06/2016,14:50,0,-,-,-,-,-,-
22/06/2016,15:00,0,30.7,71,481,1006.3,4.4,211
22/06/2016,15:10,0,-,-,-,-,-,-
22/06/2016,15:20,0,-,-,-,-,-,-
22/06/2016,15:30,0,-,-,-,-,-,-
22/06/2016,15:40,0,-,-,-,-,-,-
22/06/2016,15:50,0,-,-,-,-,-,-
22/06/2016,16:00,0,29.5,75,115,1006.3,4.8,201
22/06/2016,16:10,0,-,-,-,-,-,-
22/06/2016,16:20,0,-,-,-,-,-,-
22/06/2016,16:30,0,-,-,-,-,-,-
22/06/2016,16:40,0,-,-,-,-,-,-
22/06/2016,16:50,0,-,-,-,-,-,-
22/06/2016,17:00,0,26.9,86,0,1007.4,4.7,226
22/06/2016,17:10,0,-,-,-,-,-,-
22/06/2016,17:20,0,-,-,-,-,-,-
22/06/2016,17:30,0.4,-,-,-,-,-,-
22/06/2016,17:40,0.2,-,-,-,-,-,-
22/06/2016,17:50,0.2,-,-,-,-,-,-
22/06/2016,18:00,0,25.5,91,0,1008.1,5.7,235
22/06/2016,18:10,0.2,-,-,-,-,-,-
22/06/2016,18:20,0,-,-,-,-,-,-
22/06/2016,18:30,0,-,-,-,-,-,-
22/06/2016,18:40,0.2,-,-,-,-,-,-
22/06/2016,18:50,0,-,-,-,-,-,-
22/06/2016,19:00,0,25,95,0,1008.7,3.5,230
22/06/2016,19:10,0,-,-,-,-,-,-
22/06/2016,19:20,0,-,-,-,-,-,-
22/06/2016,19:30,0.2,-,-,-,-,-,-
22/06/2016,19:40,0.2,-,-,-,-,-,-
22/06/2016,19:50,0.2,-,-,-,-,-,-
22/06/2016,20:00,0,25,97,0,1009.4,1.7,211
22/06/2016,20:10,0,-,-,-,-,-,-
22/06/2016,20:20,0,-,-,-,-,-,-
22/06/2016,20:30,0,-,-,-,-,-,-
22/06/2016,20:40,0,-,-,-,-,-,-
22/06/2016,20:50,0,-,-,-,-,-,-
22/06/2016,21:00,0,25.1,96,0,1009.8,1.3,222
22/06/2016,21:10,0,-,-,-,-,-,-
22/06/2016,21:20,0,-,-,-,-,-,-
22/06/2016,21:30,0,-,-,-,-,-,-
22/06/2016,21:40,0,-,-,-,-,-,-
22/06/2016,21:50,0,-,-,-,-,-,-
22/06/2016,22:00,0,25.3,96,0,1009.6,0.1,209
22/06/2016,22:10,0,-,-,-,-,-,-
22/06/2016,22:20,0,-,-,-,-,-,-
22/06/2016,22:30,0,-,-,-,-,-,-
22/06/2016,22:40,0,-,-,-,-,-,-
22/06/2016,22:50,0,-,-,-,-,-,-
22/06/2016,23:00,0.2,25.3,96,0,1009.6,0,-
22/06/2016,23:10,0,-,-,-,-,-,-
22/06/2016,23:20,0,-,-,-,-,-,-
22/06/2016,23:30,0,-,-,-,-,-,-
22/06/2016,23:40,0,-,-,-,-,-,-
22/06/2016,23:50,0,-,-,-,-,-,-
23/06/2016,00:00,0,25.4,95,0,1009,0,-
23/06/2016,00:10,0,-,-,-,-,-,-
23/06/2016,00:20,0,-,-,-,-,-,-
23/06/2016,00:30,0,-,-,-,-,-,-
23/06/2016,00:40,0,-,-,-,-,-,-
23/06/2016,00:50,0,-,-,-,-,-,-
23/06/2016,01:00,0,25.3,95,0,1008.5,0,-
23/06/2016,01:10,0,-,-,-,-,-,-
23/06/2016,01:20,0,-,-,-,-,-,-
23/06/2016,01:30,0,-,-,-,-,-,-
23/06/2016,01:40,0,-,-,-,-,-,-
23/06/2016,01:50,0,-,-,-,-,-,-
23/06/2016,02:00,0,25.1,97,0,1007.8,0,-
23/06/2016,02:10,0,-,-,-,-,-,-
23/06/2016,02:20,0,-,-,-,-,-,-
23/06/2016,02:30,0,-,-,-,-,-,-
23/06/2016,02:40,0,-,-,-,-,-,-
23/06/2016,02:50,0,-,-,-,-,-,-
23/06/2016,03:00,0,25,98,0,1007.8,2.7,186
23/06/2016,03:10,0,-,-,-,-,-,-
23/06/2016,03:20,0,-,-,-,-,-,-
23/06/2016,03:30,0,-,-,-,-,-,-
23/06/2016,03:40,0,-,-,-,-,-,-
23/06/2016,03:50,0,-,-,-,-,-,-
23/06/2016,04:00,0,25.1,98,0,1007.9,2.3,200
23/06/2016,04:10,0,-,-,-,-,-,-
23/06/2016,04:20,0,-,-,-,-,-,-
23/06/2016,04:30,0,-,-,-,-,-,-
23/06/2016,04:40,0,-,-,-,-,-,-
23/06/2016,04:50,0,-,-,-,-,-,-
23/06/2016,05:00,0,25.2,98,0,1008.4,0,-
23/06/2016,05:10,0,-,-,-,-,-,-
23/06/2016,05:20,0,-,-,-,-,-,-
23/06/2016,05:30,0,-,-,-,-,-,-
23/06/2016,05:40,0,-,-,-,-,-,-
23/06/2016,05:50,0,-,-,-,-,-,-
23/06/2016,06:00,0,25.3,98,0,1008.8,0,-
23/06/2016,06:10,0,-,-,-,-,-,-
23/06/2016,06:20,0,-,-,-,-,-,-
23/06/2016,06:30,0,-,-,-,-,-,-
23/06/2016,06:40,0,-,-,-,-,-,-
23/06/2016,06:50,0,-,-,-,-,-,-
23/06/2016,07:00,0,25.8,96,111,1008.9,0,-
23/06/2016,07:10,0,-,-,-,-,-,-
23/06/2016,07:20,0,-,-,-,-,-,-
23/06/2016,07:30,0,-,-,-,-,-,-
23/06/2016,07:40,0,-,-,-,-,-,-
23/06/2016,07:50,0,-,-,-,-,-,-
23/06/2016,08:00,0,27,87,240,1009.3,1.8,210
23/06/2016,08:10,0,-,-,-,-,-,-
23/06/2016,08:20,0,-,-,-,-,-,-
23/06/2016,08:30,0,-,-,-,-,-,-
23/06/2016,08:40,0,-,-,-,-,-,-
23/06/2016,08:50,0,-,-,-,-,-,-
23/06/2016,09:00,0,28.9,82,354,1009.9,2.9,216
23/06/2016,09:10,0,-,-,-,-,-,-
23/06/2016,09:20,0,-,-,-,-,-,-
23/06/2016,09:30,0,-,-,-,-,-,-
23/06/2016,09:40,0,-,-,-,-,-,-
23/06/2016,09:50,0,-,-,-,-,-,-
23/06/2016,10:00,0,29.9,79,762,1010.1,5,217
23/06/2016,10:10,0,-,-,-,-,-,-
23/06/2016,10:20,0,-,-,-,-,-,-
23/06/2016,10:30,0,-,-,-,-,-,-
23/06/2016,10:40,0,-,-,-,-,-,-
23/06/2016,10:50,0,-,-,-,-,-,-
23/06/2016,11:00,0,31.5,69,1104,1009.5,5.5,224
23/06/2016,11:10,0,-,-,-,-,-,-
23/06/2016,11:20,0,-,-,-,-,-,-
23/06/2016,11:30,0,-,-,-,-,-,-
23/06/2016,11:40,0,-,-,-,-,-,-
23/06/2016,11:50,0,-,-,-,-,-,-
23/06/2016,12:00,0.4,26,87,163,1009.8,8.9,290
23/06/2016,12:10,0,-,-,-,-,-,-
23/06/2016,12:20,0,-,-,-,-,-,-
23/06/2016,12:30,0,-,-,-,-,-,-
23/06/2016,12:40,0,-,-,-,-,-,-
23/06/2016,12:50,0,-,-,-,-,-,-
23/06/2016,13:00,0,25.5,87,164,1008.8,5.8,244
23/06/2016,13:10,0,-,-,-,-,-,-
23/06/2016,13:20,0,-,-,-,-,-,-
23/06/2016,13:30,0,-,-,-,-,-,-
23/06/2016,13:40,0,-,-,-,-,-,-
23/06/2016,13:50,0,-,-,-,-,-,-
23/06/2016,14:00,0,25.7,88,152,1007.4,3.6,232
23/06/2016,14:10,0,-,-,-,-,-,-
23/06/2016,14:20,0,-,-,-,-,-,-
23/06/2016,14:30,0,-,-,-,-,-,-
23/06/2016,14:40,0,-,-,-,-,-,-
23/06/2016,14:50,0,-,-,-,-,-,-
23/06/2016,15:00,0,25.9,87,64,1007.6,2.4,232
23/06/2016,15:10,0,-,-,-,-,-,-
23/06/2016,15:20,0,-,-,-,-,-,-
23/06/2016,15:30,0,-,-,-,-,-,-
23/06/2016,15:40,0,-,-,-,-,-,-
23/06/2016,15:50,0,-,-,-,-,-,-
23/06/2016,16:00,0,25.8,88,63,1007.8,2,224
23/06/2016,16:10,0,-,-,-,-,-,-
23/06/2016,16:20,0,-,-,-,-,-,-
23/06/2016,16:30,0,-,-,-,-,-,-
23/06/2016,16:40,0,-,-,-,-,-,-
23/06/2016,16:50,0,-,-,-,-,-,-
23/06/2016,17:00,0,25.9,86,38,1007.9,0.9,202
23/06/2016,17:10,0,-,-,-,-,-,-
23/06/2016,17:20,0,-,-,-,-,-,-
23/06/2016,17:30,0,-,-,-,-,-,-
23/06/2016,17:40,0,-,-,-,-,-,-
23/06/2016,17:50,0,-,-,-,-,-,-
23/06/2016,18:00,0,25.8,88,0,1007.4,0,-
23/06/2016,18:10,0,-,-,-,-,-,-
23/06/2016,18:20,0,-,-,-,-,-,-
23/06/2016,18:30,0,-,-,-,-,-,-
23/06/2016,18:40,0,-,-,-,-,-,-
23/06/2016,18:50,0,-,-,-,-,-,-
23/06/2016,19:00,0,25.3,91,0,1008.1,1.8,164
23/06/2016,19:10,0,-,-,-,-,-,-
23/06/2016,19:20,0,-,-,-,-,-,-
23/06/2016,19:30,0,-,-,-,-,-,-
23/06/2016,19:40,0,-,-,-,-,-,-
23/06/2016,19:50,0,-,-,-,-,-,-
23/06/2016,20:00,0,25.1,95,0,1008.8,1.3,165
23/06/2016,20:10,0,-,-,-,-,-,-
23/06/2016,20:20,0,-,-,-,-,-,-
23/06/2016,20:30,0,-,-,-,-,-,-
23/06/2016,20:40,0,-,-,-,-,-,-
23/06/2016,20:50,0,-,-,-,-,-,-
23/06/2016,21:00,0,25,96,0,1009.4,0,-
23/06/2016,21:10,0,-,-,-,-,-,-
23/06/2016,21:20,0,-,-,-,-,-,-
23/06/2016,21:30,0,-,-,-,-,-,-
23/06/2016,21:40,0,-,-,-,-,-,-
23/06/2016,21:50,0,-,-,-,-,-,-
23/06/2016,22:00,0,25,96,0,1009.5,1,162
23/06/2016,22:10,0,-,-,-,-,-,-
23/06/2016,22:20,0,-,-,-,-,-,-
